1,"eplusout.eso"

"Date/Time","[1] Surface Outside Face Incident Solar Radiation Rate per Area  (W/m2)"
,"ZONE_0:F5"
"Year 1 Mar 09 3:00 AM","0"
"Year 1 Mar 09 4:00 AM","0"
"Year 1 Mar 09 5:00 AM","0"
"Year 1 Mar 09 6:00 AM","0"
"Year 1 Mar 09 7:00 AM","26.7870991430776"
"Year 1 Mar 09 8:00 AM","155.915041061405"
"Year 1 Mar 09 9:00 AM","338.428573366485"
"Year 1 Mar 09 10:00 AM","504.203276747789"
"Year 1 Mar 09 11:00 AM","620.325236299194"
"Year 1 Mar 09 12:00 PM","681.107716692459"
"Year 1 Mar 09 1:00 PM","320.656346822829"
"Year 1 Mar 09 2:00 PM","34.7414664018806"
"Year 1 Mar 09 3:00 PM","29.3205031840765"
"Year 1 Mar 09 4:00 PM","26.8707316099514"
"Year 1 Mar 09 5:00 PM","21.1254092483822"
"Year 1 Mar 09 6:00 PM","8.29905532976536"
"Year 1 Mar 09 7:00 PM","0"
"Year 1 Mar 09 8:00 PM","0"
"Year 1 Mar 09 9:00 PM","0"
"Year 1 Mar 09 10:00 PM","0"
"Year 1 Mar 09 11:00 PM","0"
"Year 1 Mar 10 12:00 AM","0"
"Year 1 Mar 10 1:00 AM","0"
"Year 1 Mar 10 2:00 AM","0"
"Year 1 Mar 10 3:00 AM","0"
"Year 1 Mar 10 4:00 AM","0"
"Year 1 Mar 10 5:00 AM","0"
"Year 1 Mar 10 6:00 AM","0"
"Year 1 Mar 10 7:00 AM","24.6806167775269"
"Year 1 Mar 10 8:00 AM","133.967215955006"
"Year 1 Mar 10 9:00 AM","302.391299773911"
"Year 1 Mar 10 10:00 AM","465.330727332446"
"Year 1 Mar 10 11:00 AM","579.903371946811"
"Year 1 Mar 10 12:00 PM","612.554638496302"
"Year 1 Mar 10 1:00 PM","299.116530331993"
"Year 1 Mar 10 2:00 PM","68.4454302672153"
"Year 1 Mar 10 3:00 PM","92.077523210112"
"Year 1 Mar 10 4:00 PM","75.0834256258618"
"Year 1 Mar 10 5:00 PM","46.7486070178337"
"Year 1 Mar 10 6:00 PM","11.9207729495904"
"Year 1 Mar 10 7:00 PM","0"
"Year 1 Mar 10 8:00 PM","0"
"Year 1 Mar 10 9:00 PM","0"
"Year 1 Mar 10 10:00 PM","0"
"Year 1 Mar 10 11:00 PM","0"
"Year 1 Mar 11 12:00 AM","0"
"Year 1 Mar 11 1:00 AM","0"
"Year 1 Mar 11 2:00 AM","0"
"Year 1 Mar 11 3:00 AM","0"
"Year 1 Mar 11 4:00 AM","0"
"Year 1 Mar 11 5:00 AM","0"
"Year 1 Mar 11 6:00 AM","0"
"Year 1 Mar 11 7:00 AM","9.76271953045278"
"Year 1 Mar 11 8:00 AM","40.5551784691159"
"Year 1 Mar 11 9:00 AM","75.2177249044034"
"Year 1 Mar 11 10:00 AM","132.268761753143"
"Year 1 Mar 11 11:00 AM","175.185143268922"
"Year 1 Mar 11 12:00 PM","184.787287457499"
"Year 1 Mar 11 1:00 PM","171.653792392874"
"Year 1 Mar 11 2:00 PM","136.014664129822"
"Year 1 Mar 11 3:00 PM","113.442251953809"
"Year 1 Mar 11 4:00 PM","84.2892018401415"
"Year 1 Mar 11 5:00 PM","34.975419425557"
"Year 1 Mar 11 6:00 PM","7.54483495500538"
"Year 1 Mar 11 7:00 PM","0"
"Year 1 Mar 11 8:00 PM","0"
"Year 1 Mar 11 9:00 PM","0"
"Year 1 Mar 11 10:00 PM","0"
"Year 1 Mar 11 11:00 PM","0"
"Year 1 Mar 12 12:00 AM","0"
"Year 1 Mar 12 1:00 AM","0"
"Year 1 Mar 12 2:00 AM","0"
"Year 1 Mar 12 3:00 AM","0"
"Year 1 Mar 12 4:00 AM","0"
"Year 1 Mar 12 5:00 AM","0"
"Year 1 Mar 12 6:00 AM","0"
"Year 1 Mar 12 7:00 AM","31.3585085620462"
"Year 1 Mar 12 8:00 AM","169.730774870049"
"Year 1 Mar 12 9:00 AM","355.033742759418"
"Year 1 Mar 12 10:00 AM","517.882668120149"
"Year 1 Mar 12 11:00 AM","635.355115116513"
"Year 1 Mar 12 12:00 PM","695.181420971585"
"Year 1 Mar 12 1:00 PM","324.440973587638"
"Year 1 Mar 12 2:00 PM","31.0713535949298"
"Year 1 Mar 12 3:00 PM","37.3572991416986"
"Year 1 Mar 12 4:00 PM","67.5243531433369"
"Year 1 Mar 12 5:00 PM","44.2184211711244"
"Year 1 Mar 12 6:00 PM","13.167814346817"
"Year 1 Mar 12 7:00 PM","0"
"Year 1 Mar 12 8:00 PM","0"
"Year 1 Mar 12 9:00 PM","0"
"Year 1 Mar 12 10:00 PM","0"
"Year 1 Mar 12 11:00 PM","0"
"Year 1 Mar 13 12:00 AM","0"
"Year 1 Mar 13 1:00 AM","0"
"Year 1 Mar 13 2:00 AM","0"
"Year 1 Mar 13 3:00 AM","0"
"Year 1 Mar 13 4:00 AM","0"
"Year 1 Mar 13 5:00 AM","0"
"Year 1 Mar 13 6:00 AM","0"
"Year 1 Mar 13 7:00 AM","8.95459317639793"
"Year 1 Mar 13 8:00 AM","30.3309243814335"
"Year 1 Mar 13 9:00 AM","75.1508248216131"
"Year 1 Mar 13 10:00 AM","101.629264535915"
"Year 1 Mar 13 11:00 AM","94.5978861405407"
"Year 1 Mar 13 12:00 PM","97.0126266104622"
"Year 1 Mar 13 1:00 PM","93.2084965329597"
"Year 1 Mar 13 2:00 PM","89.5450692207458"
"Year 1 Mar 13 3:00 PM","113.202860882983"
"Year 1 Mar 13 4:00 PM","78.5734630407245"
"Year 1 Mar 13 5:00 PM","37.7084716067029"
"Year 1 Mar 13 6:00 PM","6.69522037945098"
"Year 1 Mar 13 7:00 PM","0"
"Year 1 Mar 13 8:00 PM","0"
"Year 1 Mar 13 9:00 PM","0"
"Year 1 Mar 13 10:00 PM","0"
"Year 1 Mar 13 11:00 PM","0"
"Year 1 Mar 14 12:00 AM","0"
"Year 1 Mar 14 1:00 AM","0"
"Year 1 Mar 14 2:00 AM","0"
"Year 1 Mar 14 3:00 AM","0"
"Year 1 Mar 14 4:00 AM","0"
"Year 1 Mar 14 5:00 AM","0"
"Year 1 Mar 14 6:00 AM","0"
"Year 1 Mar 14 7:00 AM","38.3847515201956"
"Year 1 Mar 14 8:00 AM","196.38103085388"
"Year 1 Mar 14 9:00 AM","375.731933282854"
"Year 1 Mar 14 10:00 AM","499.542162526924"
"Year 1 Mar 14 11:00 AM","604.205551584781"
"Year 1 Mar 14 12:00 PM","644.770409939602"
"Year 1 Mar 14 1:00 PM","275.594290498459"
"Year 1 Mar 14 2:00 PM","78.3363918646502"
"Year 1 Mar 14 3:00 PM","57.897284420381"
"Year 1 Mar 14 4:00 PM","44.5290818600891"
"Year 1 Mar 14 5:00 PM","26.6065751126786"
"Year 1 Mar 14 6:00 PM","11.5656695275073"
"Year 1 Mar 14 7:00 PM","0"
"Year 1 Mar 14 8:00 PM","0"
"Year 1 Mar 14 9:00 PM","0"
"Year 1 Mar 14 10:00 PM","0"
"Year 1 Mar 14 11:00 PM","0"
"Year 1 Mar 15 12:00 AM","0"
"Year 1 Mar 15 1:00 AM","0"
"Year 1 Mar 15 2:00 AM","0"
"Year 1 Mar 15 3:00 AM","0"
"Year 1 Mar 15 4:00 AM","0"
"Year 1 Mar 15 5:00 AM","0"
"Year 1 Mar 15 6:00 AM","0"
"Year 1 Mar 15 7:00 AM","39.5652376414768"
"Year 1 Mar 15 8:00 AM","194.43169734274"
"Year 1 Mar 15 9:00 AM","381.677612796912"
"Year 1 Mar 15 10:00 AM","542.288820835448"
"Year 1 Mar 15 11:00 AM","658.125281319802"
"Year 1 Mar 15 12:00 PM","716.665513376514"
"Year 1 Mar 15 1:00 PM","331.130953328841"
"Year 1 Mar 15 2:00 PM","26.4367704146027"
"Year 1 Mar 15 3:00 PM","24.7392812795797"
"Year 1 Mar 15 4:00 PM","19.5765190019546"
"Year 1 Mar 15 5:00 PM","14.3090220351602"
"Year 1 Mar 15 6:00 PM","7.52039426626213"
"Year 1 Mar 15 7:00 PM","0"
"Year 1 Mar 15 8:00 PM","0"
"Year 1 Mar 15 9:00 PM","0"
"Year 1 Mar 15 10:00 PM","0"
"Year 1 Mar 15 11:00 PM","0"
"Year 1 Mar 16 12:00 AM","0"
"Year 1 Mar 16 1:00 AM","0"
"Year 1 Mar 16 2:00 AM","0"
"Year 1 Mar 16 3:00 AM","0"
"Year 1 Mar 16 4:00 AM","0"
"Year 1 Mar 16 5:00 AM","0"
"Year 1 Mar 16 6:00 AM","0"
"Year 1 Mar 16 7:00 AM","34.5334688936488"
"Year 1 Mar 16 8:00 AM","141.377293477197"
"Year 1 Mar 16 9:00 AM","215.842145315901"
"Year 1 Mar 16 10:00 AM","388.033049523247"
"Year 1 Mar 16 11:00 AM","465.385593129828"
"Year 1 Mar 16 12:00 PM","320.059083002484"
"Year 1 Mar 16 1:00 PM","240.820405247839"
"Year 1 Mar 16 2:00 PM","93.6338559219145"
"Year 1 Mar 16 3:00 PM","98.155610468573"
"Year 1 Mar 16 4:00 PM","67.3974672405181"
"Year 1 Mar 16 5:00 PM","30.4083302394645"
"Year 1 Mar 16 6:00 PM","14.26521547118"
"Year 1 Mar 16 7:00 PM","0"
"Year 1 Mar 16 8:00 PM","0"
"Year 1 Mar 16 9:00 PM","0"
"Year 1 Mar 16 10:00 PM","0"
"Year 1 Mar 16 11:00 PM","0"
"Year 1 Mar 17 12:00 AM","0"
"Year 1 Mar 17 1:00 AM","0"
"Year 1 Mar 17 2:00 AM","0"
"Year 1 Mar 17 3:00 AM","0"
"Year 1 Mar 17 4:00 AM","0"
"Year 1 Mar 17 5:00 AM","0"
"Year 1 Mar 17 6:00 AM","0"
"Year 1 Mar 17 7:00 AM","39.8582999241656"
"Year 1 Mar 17 8:00 AM","155.006447894914"
"Year 1 Mar 17 9:00 AM","182.787442092785"
"Year 1 Mar 17 10:00 AM","267.758408810002"
"Year 1 Mar 17 11:00 AM","245.036083052788"
"Year 1 Mar 17 12:00 PM","283.819945323617"
"Year 1 Mar 17 1:00 PM","216.031880345489"
"Year 1 Mar 17 2:00 PM","54.7024004564551"
"Year 1 Mar 17 3:00 PM","30.1956868010614"
"Year 1 Mar 17 4:00 PM","29.6078975489854"
"Year 1 Mar 17 5:00 PM","18.7523488919135"
"Year 1 Mar 17 6:00 PM","8.36463436506012"
"Year 1 Mar 17 7:00 PM","0"
"Year 1 Mar 17 8:00 PM","0"
"Year 1 Mar 17 9:00 PM","0"
"Year 1 Mar 17 10:00 PM","0"
"Year 1 Mar 17 11:00 PM","0"
"Year 1 Mar 18 12:00 AM","0"
"Year 1 Mar 18 1:00 AM","0"
"Year 1 Mar 18 2:00 AM","0"
"Year 1 Mar 18 3:00 AM","0"
"Year 1 Mar 18 4:00 AM","0"
"Year 1 Mar 18 5:00 AM","0"
"Year 1 Mar 18 6:00 AM","0"
"Year 1 Mar 18 7:00 AM","37.5929029021146"
"Year 1 Mar 18 8:00 AM","174.865129020228"
"Year 1 Mar 18 9:00 AM","355.575310659261"
"Year 1 Mar 18 10:00 AM","517.136891295092"
"Year 1 Mar 18 11:00 AM","633.041411771868"
"Year 1 Mar 18 12:00 PM","690.816599726708"
"Year 1 Mar 18 1:00 PM","327.17389895459"
"Year 1 Mar 18 2:00 PM","35.4399808984166"
"Year 1 Mar 18 3:00 PM","32.3893070511106"
"Year 1 Mar 18 4:00 PM","30.357091073958"
"Year 1 Mar 18 5:00 PM","23.9582754343615"
"Year 1 Mar 18 6:00 PM","10.4012291702726"
"Year 1 Mar 18 7:00 PM","0"
"Year 1 Mar 18 8:00 PM","0"
"Year 1 Mar 18 9:00 PM","0"
"Year 1 Mar 18 10:00 PM","0"
"Year 1 Mar 18 11:00 PM","0"
"Year 1 Mar 19 12:00 AM","0"
"Year 1 Mar 19 1:00 AM","0"
"Year 1 Mar 19 2:00 AM","0"
"Year 1 Mar 19 3:00 AM","0"
"Year 1 Mar 19 4:00 AM","0"
"Year 1 Mar 19 5:00 AM","0"
"Year 1 Mar 19 6:00 AM","0"
"Year 1 Mar 19 7:00 AM","32.7302296188859"
"Year 1 Mar 19 8:00 AM","88.355713318563"
"Year 1 Mar 19 9:00 AM","126.875403534728"
"Year 1 Mar 19 10:00 AM","280.92511173768"
"Year 1 Mar 19 11:00 AM","533.334570111634"
"Year 1 Mar 19 12:00 PM","616.328565195936"
"Year 1 Mar 19 1:00 PM","313.729307183044"
"Year 1 Mar 19 2:00 PM","39.9959946772201"
"Year 1 Mar 19 3:00 PM","37.751977964581"
"Year 1 Mar 19 4:00 PM","37.3356049080551"
"Year 1 Mar 19 5:00 PM","27.82168292677"
"Year 1 Mar 19 6:00 PM","10.9445912142523"
"Year 1 Mar 19 7:00 PM","0"
"Year 1 Mar 19 8:00 PM","0"
"Year 1 Mar 19 9:00 PM","0"
"Year 1 Mar 19 10:00 PM","0"
"Year 1 Mar 19 11:00 PM","0"
"Year 1 Mar 20 12:00 AM","0"
"Year 1 Mar 20 1:00 AM","0"
"Year 1 Mar 20 2:00 AM","0"
"Year 1 Mar 20 3:00 AM","0"
"Year 1 Mar 20 4:00 AM","0"
"Year 1 Mar 20 5:00 AM","0"
"Year 1 Mar 20 6:00 AM","0"
"Year 1 Mar 20 7:00 AM","40.366987345555"
"Year 1 Mar 20 8:00 AM","180.816001262591"
"Year 1 Mar 20 9:00 AM","360.961469592692"
"Year 1 Mar 20 10:00 AM","522.326580605096"
"Year 1 Mar 20 11:00 AM","639.350073247276"
"Year 1 Mar 20 12:00 PM","698.831499924015"
"Year 1 Mar 20 1:00 PM","330.525400130139"
"Year 1 Mar 20 2:00 PM","43.3099896213589"
"Year 1 Mar 20 3:00 PM","60.1313517070267"
"Year 1 Mar 20 4:00 PM","48.073847593962"
"Year 1 Mar 20 5:00 PM","38.7169977801677"
"Year 1 Mar 20 6:00 PM","15.9103271893902"
"Year 1 Mar 20 7:00 PM","0"
"Year 1 Mar 20 8:00 PM","0"
"Year 1 Mar 20 9:00 PM","0"
"Year 1 Mar 20 10:00 PM","0"
"Year 1 Mar 20 11:00 PM","0"
"Year 1 Mar 21 12:00 AM","0"
"Year 1 Mar 21 1:00 AM","0"
"Year 1 Mar 21 2:00 AM","0"
"Year 1 Mar 21 3:00 AM","0"
"Year 1 Mar 21 4:00 AM","0"
"Year 1 Mar 21 5:00 AM","0"
"Year 1 Mar 21 6:00 AM","1.2316263922728"
"Year 1 Mar 21 7:00 AM","44.8854302245887"
"Year 1 Mar 21 8:00 AM","197.498873615958"
"Year 1 Mar 21 9:00 AM","381.710148713873"
"Year 1 Mar 21 10:00 AM","540.58784766489"
"Year 1 Mar 21 11:00 AM","648.882346832993"
"Year 1 Mar 21 12:00 PM","663.208963705552"
"Year 1 Mar 21 1:00 PM","313.143934894842"
"Year 1 Mar 21 2:00 PM","44.1836274114508"
"Year 1 Mar 21 3:00 PM","55.481773549628"
"Year 1 Mar 21 4:00 PM","65.2892493128417"
"Year 1 Mar 21 5:00 PM","50.3323085269239"
"Year 1 Mar 21 6:00 PM","16.6229625462456"
"Year 1 Mar 21 7:00 PM","0"
"Year 1 Mar 21 8:00 PM","0"
"Year 1 Mar 21 9:00 PM","0"
"Year 1 Mar 21 10:00 PM","0"
"Year 1 Mar 21 11:00 PM","0"
"Year 1 Mar 22 12:00 AM","0"
"Year 1 Mar 22 1:00 AM","0"
"Year 1 Mar 22 2:00 AM","0"
"Year 1 Mar 22 3:00 AM","0"
"Year 1 Mar 22 4:00 AM","0"
"Year 1 Mar 22 5:00 AM","0"
"Year 1 Mar 22 6:00 AM","2.65828102111317"
"Year 1 Mar 22 7:00 AM","53.9890251103434"
"Year 1 Mar 22 8:00 AM","172.438688873231"
"Year 1 Mar 22 9:00 AM","407.842641151412"
"Year 1 Mar 22 10:00 AM","552.421884652783"
"Year 1 Mar 22 11:00 AM","566.722281921572"
"Year 1 Mar 22 12:00 PM","406.648153300628"
"Year 1 Mar 22 1:00 PM","188.226480169195"
"Year 1 Mar 22 2:00 PM","105.406407916531"
"Year 1 Mar 22 3:00 PM","103.586082274403"
"Year 1 Mar 22 4:00 PM","73.229665685051"
"Year 1 Mar 22 5:00 PM","44.3653022951253"
"Year 1 Mar 22 6:00 PM","15.3779139819085"
"Year 1 Mar 22 7:00 PM","0"
"Year 1 Mar 22 8:00 PM","0"
"Year 1 Mar 22 9:00 PM","0"
"Year 1 Mar 22 10:00 PM","0"
"Year 1 Mar 22 11:00 PM","0"
"Year 1 Mar 23 12:00 AM","0"
"Year 1 Mar 23 1:00 AM","0"
"Year 1 Mar 23 2:00 AM","0"
"Year 1 Mar 23 3:00 AM","0"
"Year 1 Mar 23 4:00 AM","0"
"Year 1 Mar 23 5:00 AM","0"
"Year 1 Mar 23 6:00 AM","1.4466628718833"
"Year 1 Mar 23 7:00 AM","22.633952023679"
"Year 1 Mar 23 8:00 AM","59.4275224600655"
"Year 1 Mar 23 9:00 AM","85.3501062973325"
"Year 1 Mar 23 10:00 AM","162.93121399036"
"Year 1 Mar 23 11:00 AM","125.376776118632"
"Year 1 Mar 23 12:00 PM","128.320317886661"
"Year 1 Mar 23 1:00 PM","120.70480185713"
"Year 1 Mar 23 2:00 PM","104.275662821267"
"Year 1 Mar 23 3:00 PM","94.133720364523"
"Year 1 Mar 23 4:00 PM","95.7382362168584"
"Year 1 Mar 23 5:00 PM","43.1731642791289"
"Year 1 Mar 23 6:00 PM","13.6181237307795"
"Year 1 Mar 23 7:00 PM","0"
"Year 1 Mar 23 8:00 PM","0"
"Year 1 Mar 23 9:00 PM","0"
"Year 1 Mar 23 10:00 PM","0"
"Year 1 Mar 23 11:00 PM","0"
"Year 1 Mar 24 12:00 AM","0"
"Year 1 Mar 24 1:00 AM","0"
"Year 1 Mar 24 2:00 AM","0"
"Year 1 Mar 24 3:00 AM","0"
"Year 1 Mar 24 4:00 AM","0"
"Year 1 Mar 24 5:00 AM","0"
"Year 1 Mar 24 6:00 AM","1.1459387764219"
"Year 1 Mar 24 7:00 AM","15.810920884848"
"Year 1 Mar 24 8:00 AM","40.6625143282113"
"Year 1 Mar 24 9:00 AM","85.5361482361891"
"Year 1 Mar 24 10:00 AM","152.450886202788"
"Year 1 Mar 24 11:00 AM","129.523039406515"
"Year 1 Mar 24 12:00 PM","140.669346885573"
"Year 1 Mar 24 1:00 PM","169.846838846212"
"Year 1 Mar 24 2:00 PM","112.881402426324"
"Year 1 Mar 24 3:00 PM","91.8385377505879"
"Year 1 Mar 24 4:00 PM","87.7300357565907"
"Year 1 Mar 24 5:00 PM","52.823893078017"
"Year 1 Mar 24 6:00 PM","18.6995171983134"
"Year 1 Mar 24 7:00 PM","0"
"Year 1 Mar 24 8:00 PM","0"
"Year 1 Mar 24 9:00 PM","0"
"Year 1 Mar 24 10:00 PM","0"
"Year 1 Mar 24 11:00 PM","0"
"Year 1 Mar 25 12:00 AM","0"
"Year 1 Mar 25 1:00 AM","0"
"Year 1 Mar 25 2:00 AM","0"
"Year 1 Mar 25 3:00 AM","0"
"Year 1 Mar 25 4:00 AM","0"
"Year 1 Mar 25 5:00 AM","0"
"Year 1 Mar 25 6:00 AM","2.2997447749577"
"Year 1 Mar 25 7:00 AM","31.6490158651882"
"Year 1 Mar 25 8:00 AM","84.599380924706"
"Year 1 Mar 25 9:00 AM","148.144808083277"
"Year 1 Mar 25 10:00 AM","177.95323396728"
"Year 1 Mar 25 11:00 AM","209.154335666375"
"Year 1 Mar 25 12:00 PM","232.316372549998"
"Year 1 Mar 25 1:00 PM","193.078925706192"
"Year 1 Mar 25 2:00 PM","162.044978921192"
"Year 1 Mar 25 3:00 PM","134.216396413699"
"Year 1 Mar 25 4:00 PM","105.368478638066"
"Year 1 Mar 25 5:00 PM","60.000644251228"
"Year 1 Mar 25 6:00 PM","17.2252957063858"
"Year 1 Mar 25 7:00 PM","0"
"Year 1 Mar 25 8:00 PM","0"
"Year 1 Mar 25 9:00 PM","0"
"Year 1 Mar 25 10:00 PM","0"
"Year 1 Mar 25 11:00 PM","0"
"Year 1 Mar 26 12:00 AM","0"
"Year 1 Mar 26 1:00 AM","0"
"Year 1 Mar 26 2:00 AM","0"
"Year 1 Mar 26 3:00 AM","0"
"Year 1 Mar 26 4:00 AM","0"
"Year 1 Mar 26 5:00 AM","0"
"Year 1 Mar 26 6:00 AM","3.37530720029419"
"Year 1 Mar 26 7:00 AM","76.943516885166"
"Year 1 Mar 26 8:00 AM","250.82437076339"
"Year 1 Mar 26 9:00 AM","441.886493696389"
"Year 1 Mar 26 10:00 AM","605.65453088289"
"Year 1 Mar 26 11:00 AM","719.280767892318"
"Year 1 Mar 26 12:00 PM","759.719588722065"
"Year 1 Mar 26 1:00 PM","237.932186523446"
"Year 1 Mar 26 2:00 PM","62.6146066655828"
"Year 1 Mar 26 3:00 PM","55.2134986245115"
"Year 1 Mar 26 4:00 PM","57.2914331192919"
"Year 1 Mar 26 5:00 PM","33.959661764968"
"Year 1 Mar 26 6:00 PM","18.5303965174873"
"Year 1 Mar 26 7:00 PM","0"
"Year 1 Mar 26 8:00 PM","0"
"Year 1 Mar 26 9:00 PM","0"
"Year 1 Mar 26 10:00 PM","0"
"Year 1 Mar 26 11:00 PM","0"
"Year 1 Mar 27 12:00 AM","0"
"Year 1 Mar 27 1:00 AM","0"
"Year 1 Mar 27 2:00 AM","0"
"Year 1 Mar 27 3:00 AM","0"
"Year 1 Mar 27 4:00 AM","0"
"Year 1 Mar 27 5:00 AM","0"
"Year 1 Mar 27 6:00 AM","1.42946044189615"
"Year 1 Mar 27 7:00 AM","19.0607551787248"
"Year 1 Mar 27 8:00 AM","61.7239645715327"
"Year 1 Mar 27 9:00 AM","62.0933724051353"
"Year 1 Mar 27 10:00 AM","91.7522340677526"
"Year 1 Mar 27 11:00 AM","211.014104948998"
"Year 1 Mar 27 12:00 PM","471.165837629506"
"Year 1 Mar 27 1:00 PM","189.986777663739"
"Year 1 Mar 27 2:00 PM","82.3271196544318"
"Year 1 Mar 27 3:00 PM","111.666642377978"
"Year 1 Mar 27 4:00 PM","76.9041082745451"
"Year 1 Mar 27 5:00 PM","53.6974447297337"
"Year 1 Mar 27 6:00 PM","21.8757192189646"
"Year 1 Mar 27 7:00 PM","0"
"Year 1 Mar 27 8:00 PM","0"
"Year 1 Mar 27 9:00 PM","0"
"Year 1 Mar 27 10:00 PM","0"
"Year 1 Mar 27 11:00 PM","0"
"Year 1 Mar 28 12:00 AM","0"
"Year 1 Mar 28 1:00 AM","0"
"Year 1 Mar 28 2:00 AM","0"
"Year 1 Mar 28 3:00 AM","0"
"Year 1 Mar 28 4:00 AM","0"
"Year 1 Mar 28 5:00 AM","0"
"Year 1 Mar 28 6:00 AM","2.46857305788926"
"Year 1 Mar 28 7:00 AM","29.6872678429193"
"Year 1 Mar 28 8:00 AM","84.4764089056983"
"Year 1 Mar 28 9:00 AM","57.1019123773173"
"Year 1 Mar 28 10:00 AM","88.1206314658642"
"Year 1 Mar 28 11:00 AM","175.116544820578"
"Year 1 Mar 28 12:00 PM","182.579117806136"
"Year 1 Mar 28 1:00 PM","169.254361607581"
"Year 1 Mar 28 2:00 PM","130.350444020772"
"Year 1 Mar 28 3:00 PM","94.1567954085461"
"Year 1 Mar 28 4:00 PM","89.4962664664028"
"Year 1 Mar 28 5:00 PM","39.6489008307446"
"Year 1 Mar 28 6:00 PM","13.068920664713"
"Year 1 Mar 28 7:00 PM","0"
"Year 1 Mar 28 8:00 PM","0"
"Year 1 Mar 28 9:00 PM","0"
"Year 1 Mar 28 10:00 PM","0"
"Year 1 Mar 28 11:00 PM","0"
"Year 1 Mar 29 12:00 AM","0"
"Year 1 Mar 29 1:00 AM","0"
"Year 1 Mar 29 2:00 AM","0"
"Year 1 Mar 29 3:00 AM","0"
"Year 1 Mar 29 4:00 AM","0"
"Year 1 Mar 29 5:00 AM","0"
"Year 1 Mar 29 6:00 AM","5.4133916353432"
"Year 1 Mar 29 7:00 AM","38.2995346742989"
"Year 1 Mar 29 8:00 AM","76.1600994538672"
"Year 1 Mar 29 9:00 AM","138.235397930527"
"Year 1 Mar 29 10:00 AM","164.089609393715"
"Year 1 Mar 29 11:00 AM","205.734693568281"
"Year 1 Mar 29 12:00 PM","223.687831516512"
"Year 1 Mar 29 1:00 PM","186.642096876976"
"Year 1 Mar 29 2:00 PM","150.803222285012"
"Year 1 Mar 29 3:00 PM","135.750057828597"
"Year 1 Mar 29 4:00 PM","81.417973784511"
"Year 1 Mar 29 5:00 PM","58.1797324539322"
"Year 1 Mar 29 6:00 PM","22.0190465718311"
"Year 1 Mar 29 7:00 PM","0"
"Year 1 Mar 29 8:00 PM","0"
"Year 1 Mar 29 9:00 PM","0"
"Year 1 Mar 29 10:00 PM","0"
"Year 1 Mar 29 11:00 PM","0"
"Year 1 Mar 30 12:00 AM","0"
"Year 1 Mar 30 1:00 AM","0"
"Year 1 Mar 30 2:00 AM","0"
"Year 1 Mar 30 3:00 AM","0"
"Year 1 Mar 30 4:00 AM","0"
"Year 1 Mar 30 5:00 AM","0"
"Year 1 Mar 30 6:00 AM","4.53013382851347"
"Year 1 Mar 30 7:00 AM","35.2368902291448"
"Year 1 Mar 30 8:00 AM","87.6826268450109"
"Year 1 Mar 30 9:00 AM","140.152431268899"
"Year 1 Mar 30 10:00 AM","182.477952079753"
"Year 1 Mar 30 11:00 AM","222.622037432342"
"Year 1 Mar 30 12:00 PM","253.664423044696"
"Year 1 Mar 30 1:00 PM","196.224526246875"
"Year 1 Mar 30 2:00 PM","163.379475862738"
"Year 1 Mar 30 3:00 PM","145.135017119863"
"Year 1 Mar 30 4:00 PM","106.092613461083"
"Year 1 Mar 30 5:00 PM","66.2525122725177"
"Year 1 Mar 30 6:00 PM","24.6641664030877"
"Year 1 Mar 30 7:00 PM","0"
"Year 1 Mar 30 8:00 PM","0"
"Year 1 Mar 30 9:00 PM","0"
"Year 1 Mar 30 10:00 PM","0"
"Year 1 Mar 30 11:00 PM","0"
"Year 1 Mar 31 12:00 AM","0"
"Year 1 Mar 31 1:00 AM","0"
"Year 1 Mar 31 2:00 AM","0"
"Year 1 Mar 31 3:00 AM","0"
"Year 1 Mar 31 4:00 AM","0"
"Year 1 Mar 31 5:00 AM","0"
"Year 1 Mar 31 6:00 AM","3.05166217460838"
"Year 1 Mar 31 7:00 AM","22.728403381447"
"Year 1 Mar 31 8:00 AM","55.177088734261"
"Year 1 Mar 31 9:00 AM","98.5043247867981"
"Year 1 Mar 31 10:00 AM","179.734256257034"
"Year 1 Mar 31 11:00 AM","217.641489086152"
"Year 1 Mar 31 12:00 PM","214.066264386137"
"Year 1 Mar 31 1:00 PM","127.141157362971"
"Year 1 Mar 31 2:00 PM","113.38312771"
"Year 1 Mar 31 3:00 PM","125.318054198457"
"Year 1 Mar 31 4:00 PM","70.0688806481902"
"Year 1 Mar 31 5:00 PM","39.5989415762552"
"Year 1 Mar 31 6:00 PM","15.8390657793447"
"Year 1 Mar 31 7:00 PM","0.962717844695828"
"Year 1 Mar 31 8:00 PM","0"
"Year 1 Mar 31 9:00 PM","0"
"Year 1 Mar 31 10:00 PM","0"
"Year 1 Mar 31 11:00 PM","0"
"Year 1 Apr 01 12:00 AM","0"
"Year 1 Apr 01 1:00 AM","0"
"Year 1 Apr 01 2:00 AM","0"
"Year 1 Apr 01 3:00 AM","0"
"Year 1 Apr 01 4:00 AM","0"
"Year 1 Apr 01 5:00 AM","0"
"Year 1 Apr 01 6:00 AM","9.19382936113185"
"Year 1 Apr 01 7:00 AM","104.688228973382"
"Year 1 Apr 01 8:00 AM","268.795856063469"
"Year 1 Apr 01 9:00 AM","429.750214325084"
"Year 1 Apr 01 10:00 AM","434.888808493603"
